,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1212,01-01-2019 14:24,6.012E+15,fraud_Stark-Koss,home,181.45,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",30-06-1965,86a34b2fa99f85a07389e2e330f9f060,1325427858,40.346241,-74.829653,0
1213,01-01-2019 14:24,4.45144E+15,fraud_O'Keefe-Wisoky,food_dining,1.54,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,11-09-1999,cde21abc8917a7c9d7812b40194ae87d,1325427874,34.77587,-93.120189,0
1214,01-01-2019 14:24,3.72246E+14,fraud_Daugherty LLC,kids_pets,84.46,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,13-03-1970,d1725cee56f7ae7c2a75e6fe4cda9c9d,1325427898,43.732533,-103.251923,0
1215,01-01-2019 14:25,2.24835E+15,"fraud_Larkin, Stracke and Greenfelder",entertainment,60.93,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,05-08-1960,176e2b2b89de56364d6eac9d322458c0,1325427929,41.743304,-80.528923,0
1216,01-01-2019 14:25,4.746E+12,fraud_Torp-Lemke,misc_pos,108.54,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",07-10-1998,ef3bf221feec64e27a18e2c8c52522c5,1325427935,42.30712,-87.621439,0
1217,01-01-2019 14:25,3.5433E+15,"fraud_Denesik, Powlowski and Pouros",home,14.78,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",19-10-1977,7e5b00136d665050598dabf406ef5b8c,1325427958,37.302767,-82.016898,0
1218,01-01-2019 14:26,2.28507E+15,"fraud_Romaguera, Wehner and Tromp",kids_pets,32.16,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",15-02-1988,ed66253f539f8485acb2e4d855cb0eca,1325428005,32.327141,-88.224064,0
1219,01-01-2019 14:27,3.85805E+13,fraud_Rippin-VonRueden,health_fitness,1.75,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13-05-1968,836b98a6d77d5ec2dcac9ec5ea6914c3,1325428070,48.982491,-102.7219,0
1220,01-01-2019 14:27,3.77114E+14,fraud_Heller PLC,health_fitness,9.69,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,25-03-1965,3cd1fc7a0c6cd664d27bea7756090d15,1325428075,38.727083,-74.811774,0
1221,01-01-2019 14:28,1.80043E+14,fraud_Kris-Padberg,shopping_pos,3.09,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",28-02-1989,5e9f40387cfbc070dcba6302420eba92,1325428088,27.080682,-83.316029,0
1222,01-01-2019 14:28,2.28881E+15,fraud_Hills-Boyer,personal_care,200.49,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,29-08-1981,2039dc29ccbaea9ecde978052d2e4b76,1325428106,40.159062,-74.597258,0
1223,01-01-2019 14:28,3.54008E+15,fraud_Balistreri-Nader,misc_pos,12.8,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-1987,657d6ffd56c30070771429dcccfe12ff,1325428114,44.229958,-93.594881,0
1224,01-01-2019 14:31,4.18981E+12,fraud_Cormier LLC,shopping_net,3.73,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,03-02-1998,f8bc717f13fd65dcf9c82513569e39ee,1325428262,34.353078,-85.643205,0
1225,01-01-2019 14:31,4.64685E+18,fraud_Erdman-Ebert,personal_care,36.37,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,25-06-1990,a01044e85bca58e6e6c5a8fdabe0c844,1325428276,40.791799,-72.683255,0
1226,01-01-2019 14:32,3.51876E+15,fraud_Kemmer-Buckridge,misc_pos,427.99,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,24-11-1989,0d80c1883d162c75693f44cdceaee9ce,1325428349,37.708533,-109.906451,0
1227,01-01-2019 14:33,2.28507E+15,"fraud_Bahringer, Schoen and Corkery",shopping_pos,2.23,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",15-02-1988,0e69085479b00ccacffe06a5fc4cbd73,1325428381,30.934435,-89.469418,0
1228,01-01-2019 14:33,4.8097E+12,fraud_Bogisich-Weimann,kids_pets,42.52,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,07-02-1984,4a964ababee2cb4830caca4735781f37,1325428400,31.566317,-84.757791,0
1229,01-01-2019 14:33,6.39046E+11,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,76.7,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",20-06-1986,a0e07144ecff128f953d3fa53396d8a3,1325428412,41.114291,-81.061647,0
1230,01-01-2019 14:33,3.45389E+14,"fraud_Gutmann, McLaughlin and Wiza",home,29.35,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19-05-1984,acedfb9706d4a018158cfdeca9795f51,1325428416,34.862946,-89.370998,0
1231,01-01-2019 14:34,6.59597E+15,"fraud_Hagenes, Kohler and Hoppe",food_dining,31.19,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,11-09-1969,435abb30825fb92190805a3e31a19462,1325428451,41.398262,-73.768721,0
1232,01-01-2019 14:35,3.58601E+15,fraud_Little Ltd,kids_pets,19.07,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,29-02-1984,fcb650144928aa110865e80724c608e2,1325428511,48.115242,-122.652165,0
1233,01-01-2019 14:35,2.61053E+15,fraud_Bode-Rempel,kids_pets,28.6,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27-07-1994,04b15bb8145b48a8c0a134e22761fc22,1325428550,35.774279,-86.109286,0
1234,01-01-2019 14:36,6.52645E+15,"fraud_Kutch, Steuber and Gerhold",food_dining,36.31,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,18-02-1964,d3c1ed87e9e9bff670d7a2b336980f54,1325428579,40.654546,-73.33669,0
1235,01-01-2019 14:36,3.7755E+14,fraud_Kutch-Ferry,home,13.01,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,02-09-1958,87d8b15e9d4faac1e709e79f5d35f026,1325428583,43.308384,-69.352277,0
1236,01-01-2019 14:36,3.85305E+13,fraud_Botsford and Sons,home,19,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14-05-1989,c931bb39a21e5ed8a4bcc39dbdcc1c6a,1325428590,35.270507,-81.800523,0
1237,01-01-2019 14:38,2.13175E+14,fraud_Runte-Mohr,food_dining,24.27,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",10-12-1954,438c0bc2afcf23b6f1169d41041f2e6a,1325428696,32.86471,-99.665249,0
1238,01-01-2019 14:38,2.13162E+14,fraud_Kessler Inc,travel,6.56,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,17-04-1970,cbded4b144dd6743c3035208b2c52838,1325428700,44.852842,-69.822122,0
1239,01-01-2019 14:38,3.51487E+15,fraud_Deckow-Dare,food_dining,50.74,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,30-08-1967,1e81ed0abec50d580b142adfb12b1159,1325428718,32.964028,-105.321954,0
1240,01-01-2019 14:39,4.62356E+12,fraud_Rolfson-Kunde,personal_care,62.67,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,15-07-1954,16237a6d8eee7bd5599e048b7d62a37f,1325428785,42.368327,-94.936352,0
1241,01-01-2019 14:39,4.45144E+15,"fraud_Roob, Conn and Tremblay",shopping_pos,127.32,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,11-09-1999,73399cd13031c93cc82eaeff09369702,1325428792,33.726058,-93.647738,0
1242,01-01-2019 14:39,3.46273E+14,fraud_Marvin-Lind,personal_care,2.81,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,22-10-1991,3a87f36dcccce45ce5128b0bf71c75f6,1325428795,38.302159,-81.077584,0
1243,01-01-2019 14:40,4.2929E+18,fraud_Medhurst Inc,home,29.5,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",16-08-1995,81f6f42f4ce1ee1fa3470a321118396f,1325428801,45.9816,-112.960422,0
1244,01-01-2019 14:40,3.57643E+15,fraud_O'Hara-Wilderman,food_dining,5.24,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24-10-1981,305863ab779e819ab1027b2e240be39d,1325428813,32.881491,-112.903209,0
1245,01-01-2019 14:40,2.7195E+15,fraud_Beer-Jast,kids_pets,149.21,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,17-09-1940,b111d22d4b06e02d9c145f28d7858a43,1325428814,44.634209,-103.891136,0
1246,01-01-2019 14:40,3.57579E+15,fraud_Barrows PLC,shopping_pos,4,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,5dc420ce15d678f98d713a3083d157dd,1325428843,39.097427,-93.374791,0
1247,01-01-2019 14:41,3.51876E+15,"fraud_Schneider, Hayes and Nikolaus",food_dining,36.6,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,24-11-1989,b832c6e87885377cd2ca4ca99e54c1a3,1325428862,37.666227,-108.754492,0
1248,01-01-2019 14:41,3.85805E+13,fraud_Kulas Group,health_fitness,38.82,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13-05-1968,7ab0257011c6a02eb4bfca3125a3af08,1325428878,49.63906,-102.390743,0
1249,01-01-2019 14:42,3.52457E+15,"fraud_Berge, Kautzer and Harris",personal_care,55.49,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",07-05-1986,b8f727c54231391a84b08251e1803bab,1325428974,28.601172,-79.792026,0
1250,01-01-2019 14:43,6.39096E+11,"fraud_Turcotte, Batz and Buckridge",health_fitness,24.04,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,14-04-1939,dd7b335baef2c0d34b9793f47cb17432,1325428997,43.377055,-94.593232,0
1251,01-01-2019 14:43,4.66631E+18,fraud_Abbott-Rogahn,entertainment,74.63,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",21-06-1974,dbe29230128b03874e77d7a046e93c28,1325429024,41.874726,-99.842215,0
1252,01-01-2019 14:44,3.85305E+13,fraud_Swift PLC,kids_pets,16.98,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14-05-1989,1009085eb3bfaf5bf1d72c51f7a87207,1325429072,35.106971,-81.44468,0
1253,01-01-2019 14:45,4.30248E+15,fraud_Breitenberg-Hermiston,kids_pets,29.35,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25-05-1995,f0991f23143aa68c47c0fe7361fb0622,1325429112,43.224588,-86.697229,0
1254,01-01-2019 14:45,3.50604E+15,fraud_O'Hara-Wilderman,food_dining,57.44,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,09-03-1989,e2e402d50e321519095dfbade497d828,1325429124,45.670391,-112.039191,0
1255,01-01-2019 14:46,3.61539E+13,fraud_Mosciski Group,travel,2.48,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,13-10-1949,b35433ec392e626657dc6df53f556714,1325429195,28.632081,-82.573304,0
1256,01-01-2019 14:46,6.01149E+15,fraud_Jacobi Inc,health_fitness,39.8,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,11-06-1986,11d8102f19274326c2e574d17a1415ff,1325429216,33.219307,-93.704829,0
1257,01-01-2019 14:46,4.12873E+18,fraud_Bins-Howell,personal_care,8.39,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",04-10-1949,e94545cafe5c6d2b1180f7e8b100d43b,1325429217,30.43023,-94.570039,0
1258,01-01-2019 14:47,6.50612E+15,fraud_Schumm PLC,health_fitness,122.82,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,04-05-1984,a41f51362b76e5d00807871c5a5d7004,1325429274,32.580321,-95.566394,0
1259,01-01-2019 14:47,4.7881E+12,fraud_Emmerich-Rau,personal_care,13.5,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",31-07-1941,dac26321ad1496ee6d7200f3ef6fc86a,1325429278,40.597816,-84.290584,0
1260,01-01-2019 14:48,4.06998E+15,fraud_Ziemann-Waters,health_fitness,55.51,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,18-09-1980,5531e6a4cd8bbec5ac4cd354a0b4a927,1325429285,38.790592,-82.747415,0
1261,01-01-2019 14:48,3.53113E+15,"fraud_Goyette, Howell and Collier",shopping_pos,7.91,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13-07-1975,4beb05c7e787d75c662a83c4efd3d2e5,1325429316,44.74268,-73.265902,0
1262,01-01-2019 14:48,4.68352E+15,fraud_Volkman-Predovic,shopping_net,3.82,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",19-04-1995,f8fcbe680196c1788119048a05e62bcb,1325429317,33.508998,-117.948964,0
1263,01-01-2019 14:48,2.72043E+15,"fraud_Reinger, Weissnat and Strosin",food_dining,71.36,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22-08-1997,9a4fce0908b928c084cd015de9da9a65,1325429333,43.763332,-69.402829,0
1264,01-01-2019 14:49,4.63307E+15,fraud_Lind-Buckridge,entertainment,48.95,Jasmine,Wade,F,90662 Lewis Avenue,Providence,RI,2908,41.8383,-71.4377,203571,"Nurse, children's",29-11-1995,5e4246de0dd3bee24afa74d480b8d93c,1325429375,41.639408,-70.728742,0
1265,01-01-2019 14:49,2.13112E+14,"fraud_Heathcote, Yost and Kertzmann",shopping_net,7.46,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),03-06-1984,f3c3fc9321b3f70286237b4e2c75e061,1325429386,34.96289,-81.602745,0
1266,01-01-2019 14:50,3.05016E+13,fraud_Dibbert-Green,entertainment,1.6,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,04-05-1973,bfbec44c30ba21d86d0742949761ee86,1325429434,32.31765,-82.0117,0
1267,01-01-2019 14:50,3.5608E+15,fraud_Will Ltd,food_dining,1.62,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,17-12-1989,318b966a85ab12a3a5197ab927ca9fe0,1325429455,45.582328,-100.431337,0
1268,01-01-2019 14:50,4.30663E+12,fraud_Kutch-Wilderman,home,27.4,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,5bdf9866c05ace7166084487071d38cd,1325429458,39.583059,-89.539099,0
1269,01-01-2019 14:51,1.80081E+14,fraud_Runte-Mohr,food_dining,89.8,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,03-04-1955,ce1266a8ff1375377c8988152391a0b7,1325429506,33.843545,-90.676587,0
1270,01-01-2019 14:52,1.80059E+14,"fraud_Dare, Fritsch and Zboncak",health_fitness,121.51,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.189,-74.9229,782,Chartered accountant,28-08-2000,7cff4f91385c7ec11fcb0bb454316ee6,1325429560,41.33166,-74.141293,0
1271,01-01-2019 14:53,4.7557E+12,fraud_Thiel PLC,misc_pos,438.76,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,20-06-1985,ad8690c46e6805fd50b7832dd6153c0a,1325429598,32.617703,-97.408787,0
1272,01-01-2019 14:54,4.746E+12,fraud_Pagac LLC,shopping_pos,183.68,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",07-10-1998,d42f7a08870ee38e8008d4279fb95ec1,1325429658,41.975456,-87.155534,0
1273,01-01-2019 14:54,4.16976E+15,"fraud_Prosacco, Kreiger and Kovacek",home,74.35,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,15-02-1972,43edf621eafcba898573312a81ba12c9,1325429661,40.314693,-77.350529,0
1274,01-01-2019 14:54,4.58766E+18,"fraud_Moore, Dibbert and Koepp",misc_net,115.91,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",08-05-2004,4c55984102607834299bb2f2c68520d7,1325429680,41.091189,-87.636425,0
1275,01-01-2019 14:55,3.40951E+14,"fraud_Quitzon, Green and Bashirian",shopping_pos,26.22,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,02-07-1971,85909f2a27e75e175b8bd8c81b028599,1325429710,41.952516,-74.516475,0
1276,01-01-2019 14:55,2.28624E+15,fraud_Ratke and Sons,health_fitness,145,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,fb42930f205e910428d5b32945480a86,1325429744,39.042503,-94.123321,0
1277,01-01-2019 14:55,4.91719E+15,"fraud_Hermiston, Russel and Price",food_dining,5.32,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",11-11-1944,f42bb61a66b3954ec327fb8d921873f3,1325429757,36.346547,-96.563169,0
1278,01-01-2019 14:56,4.21008E+18,fraud_Schmidt-Larkin,home,31.81,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11-11-1965,aa6d936b883e37739bb4c1a8aad20d93,1325429816,43.656137,-122.656847,0
1279,01-01-2019 14:57,4.78323E+12,fraud_Leannon-Ward,food_dining,16.72,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,22-04-1961,0a013c2622c3842b6569991205982498,1325429841,37.643704,-99.411898,0
1280,01-01-2019 14:57,3.41546E+14,fraud_Baumbach Ltd,personal_care,16.25,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",09-11-1939,4defe0f56d55e1abfc523be52630093e,1325429848,65.389987,-165.672907,0
1281,01-01-2019 14:58,6.76369E+11,fraud_Bahringer-Streich,food_dining,51.77,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",28-12-1974,6873b22c513acde0a0753c3eae1e5e04,1325429894,43.329854,-84.277829,0
1282,01-01-2019 14:58,2.13191E+14,fraud_Fisher-Schowalter,shopping_net,6.06,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",18-03-2004,060695b4e3310e43afdb318565b6a170,1325429913,42.332816,-88.331443,0
1283,01-01-2019 14:59,3.68903E+13,"fraud_Lang, Towne and Schuppe",kids_pets,69.86,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",05-04-1950,a37ae2143b9efb69380da1ca43e836a7,1325429962,32.627565,-81.578181,0
1284,01-01-2019 14:59,6.30426E+11,"fraud_Weber, Thiel and Hammes",kids_pets,8.33,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388,-79.9906,365,Special effects artist,14-03-1970,d8fc18357d9f0f7dccefde3e75fbf4e0,1325429979,37.959472,-79.783626,0
1285,01-01-2019 14:59,5.01831E+11,fraud_Abbott-Steuber,personal_care,140.48,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,04-05-1962,7e6f458b574415eacc49e1b6001e309e,1325429997,41.743944,-77.743481,0
1286,01-01-2019 15:00,3.57758E+15,"fraud_Hahn, Bahringer and McLaughlin",personal_care,101.52,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25-08-1983,55562de77096550aae0b1508167220ef,1325430007,40.61387,-81.663208,0
1287,01-01-2019 15:00,4.29404E+15,"fraud_Koss, Hansen and Lueilwitz",home,75.33,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,31-12-1986,3432d82af08045fb46f90da2cf8f3aa6,1325430028,33.587386,-81.939943,0
1288,01-01-2019 15:00,4.26578E+15,"fraud_Roberts, Ryan and Smith",personal_care,16.32,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",05-01-1954,87a8cc887f291a45ffc4edabac09c189,1325430042,36.081657,-91.268271,0
1289,01-01-2019 15:00,4.23955E+15,"fraud_Yost, Schamberger and Windler",kids_pets,63.92,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,27-03-1936,7e300d521e7d3be417432f903637813f,1325430055,40.40107,-84.888136,0
1290,01-01-2019 15:01,3.01535E+13,fraud_Prosacco LLC,personal_care,64.21,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,05-04-1962,250f9fe6ef562b8a1d16764f40b1e7a8,1325430063,32.757028,-100.33501,0
1291,01-01-2019 15:01,3.43464E+14,fraud_Rolfson-Kunde,personal_care,9.39,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,13-08-1962,93e3c968e785af0e7fd0a10c54e58de0,1325430077,35.018868,-77.843927,0
1292,01-01-2019 15:01,6.01189E+15,"fraud_Hintz, Bauch and Smith",health_fitness,101.77,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,31-07-1975,cd3fab99e598e976cc13e154bc775437,1325430087,39.028845,-105.56595,0
1293,01-01-2019 15:01,4.45773E+18,fraud_Hickle Group,shopping_pos,126.78,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-1987,72b97b6f31c2a408e7f752f11d1fb5f0,1325430088,39.101732,-120.295377,0
1294,01-01-2019 15:01,3.5081E+15,fraud_Mohr Inc,shopping_pos,6.39,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",11-04-1991,68d7d89fcad24384d4c4b8a2927b3cd7,1325430093,43.558063,-88.302176,0
1295,01-01-2019 15:01,4.31137E+18,"fraud_Monahan, Hermann and Johns",travel,7.36,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,21-09-1969,b0e217c08fcf199f24638d88e3c04aa4,1325430099,40.296949,-103.028083,0
1296,01-01-2019 15:02,4.32893E+15,"fraud_Weimann, Kuhic and Beahan",shopping_pos,283.62,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,06-05-1981,bd128e0dd48a466135c97eddb4bec780,1325430125,43.008871,-88.819502,0
1297,01-01-2019 15:02,3.64859E+13,"fraud_Hermiston, Russel and Price",food_dining,7.62,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,29-01-2005,fa64df6e3227c2206dd39d7dacc00d37,1325430127,39.785063,-82.506086,0
1298,01-01-2019 15:02,3.8052E+13,"fraud_Weimann, Kuhic and Beahan",shopping_pos,9.17,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,11-09-1995,d527381830d8eb7d94b9dcda60b6de69,1325430151,30.479749,-94.907879,0
1299,01-01-2019 15:02,4.45195E+15,"fraud_Bahringer, Osinski and Block",food_dining,63.08,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,30-07-1980,3e69a789694772f63fd8cab8fdfb1d13,1325430157,35.053102,-102.539073,0
1300,01-01-2019 15:03,6.50698E+15,fraud_Daugherty LLC,kids_pets,26.85,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,15-04-1985,6142d2928c1e7c35d6c7cb9131dd586d,1325430182,34.215868,-93.727089,0
1301,01-01-2019 15:03,1.80049E+14,"fraud_Medhurst, Labadie and Gottlieb",travel,508.97,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,15-04-1986,84db56b4b3307737c948d08bfa508590,1325430188,45.89317,-90.727703,0
1302,01-01-2019 15:03,3.52754E+15,fraud_McKenzie-Huels,food_dining,348.97,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,05-12-1974,aedfc9c4092ff4dee1ea11736a12e672,1325430189,32.246957,-81.426314,0
